timestamp,solar_radiation
1641664800,17.5
1641668400,0.0
1641672000,0.0
1641675600,0.0
1641679200,0.0
1641682800,0.0
1641686400,0.0
1641690000,0.0
1641693600,0.0
1641697200,0.0
1641700800,0.0
1641704400,0.0
1641708000,0.0
1641711600,0.0
1641715200,0.0
1641718800,0.0
1641722400,11.0
1641726000,40.4
1641729600,64.0
1641733200,84.8
1641736800,97.4
1641740400,90.4
1641744000,64.7
1641747600,32.2
1641751200,6.6
1641754800,0.0
1641758400,0.0
1641762000,0.0
1641765600,0.0
1641769200,0.0
1641772800,0.0
1641776400,0.0
1641780000,0.0
1641783600,0.0
1641787200,0.0
1641790800,0.0
1641794400,0.0
1641798000,0.0
1641801600,0.0
1641805200,0.0
1641808800,23.0
1641812400,92.7
1641816000,132.7
1641819600,141.0
1641823200,168.4
1641826800,154.6
1641830400,127.9
1641834000,74.6
1641837600,18.5
1641841200,0.0
1641844800,0.0
1641848400,0.0
1641852000,0.0
1641855600,0.0
1641859200,0.0
1641862800,0.0
1641866400,0.0
1641870000,0.0
1641873600,0.0
1641877200,0.0
1641880800,0.0
1641884400,0.0
1641888000,0.0
1641891600,0.0
1641895200,47.5
1641898800,150.6
1641902400,249.2
1641906000,313.1
1641909600,330.2
1641913200,296.5
1641916800,218.3
1641920400,113.6
1641924000,21.0
1641927600,0.0
1641931200,0.0
1641934800,0.0
1641938400,0.0
1641942000,0.0
1641945600,0.0
1641949200,0.0
1641952800,0.0
1641956400,0.0
1641960000,0.0
1641963600,0.0
1641967200,0.0
1641970800,0.0
1641974400,0.0
1641978000,0.0
1641981600,46.1
1641985200,148.2
1641988800,249.6
1641992400,315.4
1641996000,333.8
1641999600,302.2
1642003200,224.7
1642006800,117.9
1642010400,22.6
1642014000,0.0
1642017600,0.0
1642021200,0.0
1642024800,0.0
1642028400,0.0
1642032000,0.0
1642035600,0.0
1642039200,0.0
1642042800,0.0
1642046400,0.0
1642050000,0.0
1642053600,0.0
1642057200,0.0
1642060800,0.0
1642064400,0.0
1642068000,50.1
1642071600,155.9
1642075200,256.3
1642078800,320.7
1642082400,337.4
1642086000,303.6
1642089600,225.1
1642093200,118.2
1642096800,23.1
1642100400,0.0
1642104000,0.0
1642107600,0.0
1642111200,0.0
1642114800,0.0
1642118400,0.0
1642122000,0.0
1642125600,0.0
1642129200,0.0
1642132800,0.0
1642136400,0.0
1642140000,0.0
1642143600,0.0
1642147200,0.0
1642150800,0.0
1642154400,49.7
1642158000,154.1
1642161600,252.5
1642165200,315.4
1642168800,331.3
1642172400,297.9
1642176000,221.1
1642179600,117.2
1642183200,24.1
1642186800,0.0
1642190400,0.0
1642194000,0.0
1642197600,0.0
1642201200,0.0
1642204800,0.0
1642208400,0.0
1642212000,0.0
1642215600,0.0
1642219200,0.0
1642222800,0.0
1642226400,0.0
1642230000,0.0
1642233600,0.0
1642237200,0.0
1642240800,50.5
1642244400,155.6
1642248000,255.0
1642251600,319.2
1642255200,336.2
1642258800,303.2
1642262400,226.2
1642266000,121.1
1642269600,25.6
1642273200,0.0
1642276800,0.0
1642280400,0.0
1642284000,0.0
1642287600,0.0
1642291200,0.0
1642294800,0.0
1642298400,0.0
1642302000,0.0
1642305600,0.0
1642309200,0.0
1642312800,0.0
1642316400,0.0
1642320000,0.0
1642323600,0.0
1642327200,51.9
1642330800,158.4
1642334400,258.5
1642338000,323.0
1642341600,340.7
1642345200,308.2
1642348800,230.7
1642352400,124.5
1642356000,27.2
1642359600,0.0
1642363200,0.0
1642366800,0.0
1642370400,0.0
1642374000,0.0
1642377600,0.0
1642381200,0.0
1642384800,0.0
1642388400,0.0
1642392000,0.0
1642395600,0.0
1642399200,0.0
1642402800,0.0
1642406400,0.0
1642410000,0.0
1642413600,53.8
1642417200,161.9
1642420800,263.4
1642424400,328.9
1642428000,347.2
1642431600,314.2
1642435200,235.7
1642438800,128.3
1642442400,28.8
1642446000,0.0
1642449600,0.0
1642453200,0.0
1642456800,0.0
1642460400,0.0
1642464000,0.0
1642467600,0.0
1642471200,0.0
1642474800,0.0
1642478400,0.0
1642482000,0.0
1642485600,0.0
1642489200,0.0
1642492800,0.0
1642496400,0.0
1642500000,53.6
1642503600,160.9
1642507200,261.8
1642510800,327.2
1642514400,345.8
1642518000,314.4
1642521600,237.3
1642525200,130.4
1642528800,30.3
1642532400,0.0
1642536000,0.0
1642539600,0.0
1642543200,0.0
1642546800,0.0
1642550400,0.0
1642554000,0.0
1642557600,0.0
1642561200,0.0
1642564800,0.0
1642568400,0.0
1642572000,0.0
1642575600,0.0
1642579200,0.0
1642582800,0.0
1642586400,56.0
1642590000,165.9
1642593600,268.9
1642597200,336.1
1642600800,354.1
1642604400,321.2
1642608000,243.0
1642611600,134.4
1642615200,32.2
1642618800,0.0
1642622400,0.0
1642626000,0.0
1642629600,0.0
1642633200,0.0
1642636800,0.0
1642640400,0.0
1642644000,0.0
1642647600,0.0
1642651200,0.0
1642654800,0.0
1642658400,0.0
1642662000,0.0
1642665600,0.0
1642669200,0.0
1642672800,15.9
1642676400,18.1
1642680000,96.5
1642683600,244.1
1642687200,291.9
1642690800,288.8
1642694400,201.9
1642698000,103.6
1642701600,21.1
1642705200,0.0
1642708800,0.0
1642712400,0.0
1642716000,0.0
1642719600,0.0
1642723200,0.0
1642726800,0.0
1642730400,0.0
1642734000,0.0
1642737600,0.0
1642741200,0.0
1642744800,0.0
1642748400,0.0
1642752000,0.0
1642755600,0.0
1642759200,41.2
1642762800,99.9
1642766400,162.7
1642770000,205.3
1642773600,206.1
1642777200,240.3
1642780800,183.7
1642784400,95.1
1642788000,33.5
1642791600,0.0
1642795200,0.0
1642798800,0.0
1642802400,0.0
1642806000,0.0
1642809600,0.0
1642813200,0.0
1642816800,0.0
1642820400,0.0
1642824000,0.0
1642827600,0.0
1642831200,0.0
1642834800,0.0
1642838400,0.0
1642842000,0.0
1642845600,66.5
1642849200,99.8
1642852800,197.5
1642856400,295.1
1642860000,392.8
1642863600,362.6
1642867200,332.4
1642870800,302.2
1642874400,207.8
1642878000,0.0
1642881600,0.0
1642885200,0.0
1642888800,0.0
1642892400,0.0
1642896000,0.0
1642899600,0.0
1642903200,0.0
1642906800,0.0
1642910400,0.0
1642914000,0.0
1642917600,0.0
1642921200,0.0
1642924800,0.0
1642928400,0.0
1642932000,61.3
1642935600,173.0
1642939200,276.4
1642942800,346.2
1642946400,367.4
1642950000,335.7
1642953600,257.3
1642957200,147.4
1642960800,39.9
1642964400,0.0
1642968000,0.0
1642971600,0.0
1642975200,0.0
1642978800,0.0
1642982400,0.0
1642986000,0.0
1642989600,0.0
1642993200,0.0
1642996800,0.0
1643000400,0.0
1643004000,0.0
1643007600,0.0
1643011200,0.0
1643014800,0.0
1643018400,62.8
1643022000,176.1
1643025600,281.2
1643029200,349.8
1643032800,369.7
1643036400,328.3
1643040000,209.1
1643043600,84.1
1643047200,12.3
1643050800,0.0
1643054400,0.0
1643058000,0.0
1643061600,0.0
1643065200,0.0
1643068800,0.0
1643072400,0.0
1643076000,0.0
1643079600,0.0
1643083200,0.0
1643086800,0.0
1643090400,0.0
1643094000,0.0
1643097600,0.0
1643101200,0.0
1643104800,48.9
1643108400,125.9
1643112000,232.4
1643115600,329.8
1643119200,373.3
1643122800,344.9
1643126400,266.4
1643130000,155.1
1643133600,44.6
1643137200,0.0
1643140800,0.0
1643144400,0.0
1643148000,0.0
1643151600,0.0
1643155200,0.0
1643158800,0.0
1643162400,0.0
1643166000,0.0
1643169600,0.0
1643173200,0.0
1643176800,0.0
1643180400,0.0
1643184000,0.0
1643187600,0.0
1643191200,67.1
1643194800,183.5
1643198400,290.1
1643202000,360.0
1643205600,380.7
1643209200,349.1
1643212800,270.0
1643216400,158.3
1643220000,46.8
1643223600,0.0
1643227200,0.0
1643230800,0.0
1643234400,0.0
1643238000,0.0
1643241600,0.0
1643245200,0.0
1643248800,0.0
1643252400,0.0
1643256000,0.0
1643259600,0.0
1643263200,0.0
1643266800,0.0
1643270400,0.0
1643274000,0.0
1643277600,68.2
1643281200,185.1
1643284800,291.8
1643288400,362.8
1643292000,386.0
1643295600,354.4
1643299200,275.2
1643302800,162.7
1643306400,49.7
1643310000,0.0
1643313600,0.0
1643317200,0.0
1643320800,0.0
1643324400,0.0
1643328000,0.0
1643331600,0.0
1643335200,0.0
1643338800,0.0
1643342400,0.0
1643346000,0.0
1643349600,0.0
1643353200,0.0
1643356800,0.0
1643360400,0.0
1643364000,57.0
1643367600,170.6
1643371200,279.0
1643374800,367.5
1643378400,390.5
1643382000,361.6
1643385600,283.5
1643389200,169.7
1643392800,52.9
1643396400,0.0
1643400000,0.0
1643403600,0.0
1643407200,0.0
1643410800,0.0
1643414400,0.0
1643418000,0.0
1643421600,0.0
1643425200,0.0
1643428800,0.0
1643432400,0.0
1643436000,0.0
1643439600,0.0
1643443200,0.0
1643446800,0.0
1643450400,70.6
1643454000,182.2
1643457600,283.2
1643461200,347.3
1643464800,360.5
1643468400,339.2
1643472000,265.6
1643475600,161.5
1643479200,51.6
1643482800,0.0
1643486400,0.0
1643490000,0.0
1643493600,0.0
1643497200,0.0
1643500800,0.0
1643504400,0.0
1643508000,0.0
1643511600,0.0
1643515200,0.0
1643518800,0.0
1643522400,0.0
1643526000,0.0
1643529600,0.0
1643533200,0.0
1643536800,74.5
1643540400,193.9
1643544000,302.1
1643547600,374.1
1643551200,396.1
1643554800,365.3
1643558400,286.5
1643562000,173.4
1643565600,56.7
1643569200,0.0
1643572800,0.0
1643576400,0.0
1643580000,0.0
1643583600,0.0
1643587200,0.0
1643590800,0.0
1643594400,0.0
1643598000,0.0
1643601600,0.0
1643605200,0.0
1643608800,0.0
1643612400,0.0
1643616000,0.0
1643619600,0.0
1643623200,55.3
1643626800,146.7
1643630400,294.0
1643634000,331.1
1643637600,335.5
1643641200,214.8
1643644800,152.9
1643648400,110.3
1643652000,45.2
1643655600,0.0
1643659200,0.0
1643662800,0.0
1643666400,0.0
1643670000,0.0
1643673600,0.0
1643677200,0.0
1643680800,0.0
1643684400,0.0
1643688000,0.0
1643691600,0.0
1643695200,0.0
1643698800,0.0
1643702400,0.0
1643706000,0.0
1643709600,81.6
1643713200,207.2
1643716800,320.0
1643720400,392.5
1643724000,414.1
1643727600,382.5
1643731200,301.9
1643734800,185.3
1643738400,63.2
1643742000,0.0
1643745600,0.0
1643749200,0.0
1643752800,0.0
1643756400,0.0
1643760000,0.0
1643763600,0.0
1643767200,0.0
1643770800,0.0
1643774400,0.0
1643778000,0.0
1643781600,0.0
1643785200,0.0
1643788800,0.0
1643792400,0.0
1643796000,82.3
1643799600,205.6
1643803200,316.6
1643806800,388.7
1643810400,410.3
1643814000,379.3
1643817600,299.9
1643821200,184.9
1643824800,64.5
1643828400,0.0
1643832000,0.0
1643835600,0.0
1643839200,0.0
1643842800,0.0
1643846400,0.0
1643850000,0.0
1643853600,0.0
1643857200,0.0
1643860800,0.0
1643864400,0.0
1643868000,0.0
1643871600,0.0
1643875200,0.0
1643878800,0.0
1643882400,74.5
1643886000,179.0
1643889600,306.1
1643893200,384.1
1643896800,382.7
1643900400,356.3
1643904000,296.9
1643907600,166.1
1643911200,60.4
1643914800,0.0
1643918400,0.0
1643922000,0.0
1643925600,0.0
1643929200,0.0
1643932800,0.0
1643936400,0.0
1643940000,0.0
1643943600,0.0
1643947200,0.0
1643950800,0.0
1643954400,0.0
1643958000,0.0
1643961600,0.0
1643965200,0.0
1643968800,19.7
1643972400,53.0
1643976000,96.0
1643979600,156.5
1643983200,206.0
1643986800,224.3
1643990400,135.9
1643994000,78.5
1643997600,24.6
1644001200,0.0
1644004800,0.0
1644008400,0.0
1644012000,0.0
1644015600,0.0
1644019200,0.0
1644022800,0.0
1644026400,0.0
1644030000,0.0
1644033600,0.0
1644037200,0.0
1644040800,0.0
1644044400,0.0
1644048000,0.0
1644051600,0.0
1644055200,28.1
1644058800,94.3
1644062400,138.0
1644066000,195.0
1644069600,225.9
1644073200,181.1
1644076800,160.4
1644080400,102.5
1644084000,38.5
1644087600,0.0
1644091200,0.0
1644094800,0.0
1644098400,0.0
1644102000,0.0
1644105600,0.0
1644109200,0.0
1644112800,0.0
1644116400,0.0
1644120000,0.0
1644123600,0.0
1644127200,0.0
1644130800,0.0
1644134400,0.0
1644138000,8.5
1644141600,93.6
1644145200,221.2
1644148800,333.8
1644152400,406.8
1644156000,429.1
1644159600,398.2
1644163200,316.5
1644166800,197.0
1644170400,76.3
1644174000,0.0
1644177600,0.0
1644181200,0.0
1644184800,0.0
1644188400,0.0
1644192000,0.0
1644195600,0.0
1644199200,0.0
1644202800,0.0
1644206400,0.0
1644210000,0.0
1644213600,0.0
1644217200,0.0
1644220800,0.0
1644224400,9.1
1644228000,95.4
1644231600,211.1
1644235200,337.3
1644238800,386.6
1644242400,438.3
1644246000,415.5
1644249600,332.9
1644253200,213.8
1644256800,83.2
1644260400,0.0
1644264000,0.0
1644267600,0.0
1644271200,0.0
1644274800,0.0
1644278400,0.0
1644282000,0.0
1644285600,0.0
1644289200,0.0
1644292800,0.0
1644296400,0.0
1644300000,0.0
1644303600,0.0
1644307200,0.0
1644310800,10.3
1644314400,102.2
1644318000,234.2
1644321600,349.0
1644325200,423.4
1644328800,446.6
1644332400,414.5
1644336000,332.7
1644339600,213.5
1644343200,84.1
1644346800,0.0
1644350400,0.0
1644354000,0.0
1644357600,0.0
1644361200,0.0
1644364800,0.0
1644368400,0.0
1644372000,0.0
1644375600,0.0
1644379200,0.0
1644382800,0.0
1644386400,0.0
1644390000,0.0
1644393600,0.0
1644397200,11.1
1644400800,103.3
1644404400,234.5
1644408000,349.8
1644411600,423.8
1644415200,446.0
1644418800,414.1
1644422400,331.2
1644426000,214.3
1644429600,85.7
1644433200,0.0
1644436800,0.0
1644440400,0.0
1644444000,0.0
1644447600,0.0
1644451200,0.0
1644454800,0.0
1644458400,0.0
1644462000,0.0
1644465600,0.0
1644469200,0.0
1644472800,0.0
1644476400,0.0
1644480000,0.0
1644483600,12.1
1644487200,105.5
1644490800,236.5
1644494400,351.1
1644498000,425.2
1644501600,448.0
1644505200,414.5
1644508800,335.3
1644512400,218.6
1644516000,89.3
1644519600,0.0
1644523200,0.0
1644526800,0.0
1644530400,0.0
1644534000,0.0
1644537600,0.0
1644541200,0.0
1644544800,0.0
1644548400,0.0
1644552000,0.0
1644555600,0.0
1644559200,0.0
1644562800,0.0
1644566400,0.0
1644570000,13.1
1644573600,108.6
1644577200,238.1
1644580800,336.9
1644584400,390.5
1644588000,323.5
1644591600,306.5
1644595200,147.2
1644598800,116.3
1644602400,55.0
1644606000,4.4
1644609600,0.0
1644613200,0.0
1644616800,0.0
1644620400,0.0
1644624000,0.0
1644627600,0.0
1644631200,0.0
1644634800,0.0
1644638400,0.0
1644642000,0.0
1644645600,0.0
1644649200,0.0
1644652800,0.0
1644656400,9.1
1644660000,91.3
1644663600,205.7
1644667200,354.6
1644670800,406.2
1644674400,389.4
1644678000,424.2
1644681600,348.8
1644685200,229.8
1644688800,97.2
1644692400,8.9
1644696000,0.0
1644699600,0.0
1644703200,0.0
1644706800,0.0
1644710400,0.0
1644714000,0.0
1644717600,0.0
1644721200,0.0
1644724800,0.0
1644728400,0.0
1644732000,0.0
1644735600,0.0
1644739200,0.0
1644742800,16.0
1644746400,118.0
1644750000,250.2
1644753600,363.9
1644757200,428.2
1644760800,457.4
1644764400,427.6
1644768000,341.3
1644771600,230.6
1644775200,99.6
1644778800,9.8
1644782400,0.0
1644786000,0.0
1644789600,0.0
1644793200,0.0
1644796800,0.0
1644800400,0.0
1644804000,0.0
1644807600,0.0
1644811200,0.0
1644814800,0.0
1644818400,0.0
1644822000,0.0
1644825600,0.0
1644829200,5.9
1644832800,36.4
1644836400,114.0
1644840000,115.8
1644843600,156.4
1644847200,209.2
1644850800,125.9
1644854400,129.6
1644858000,95.4
1644861600,58.4
1644865200,6.6
1644868800,0.0
1644872400,0.0
1644876000,0.0
1644879600,0.0
1644883200,0.0
1644886800,0.0
1644890400,0.0
1644894000,0.0
1644897600,0.0
1644901200,0.0
1644904800,0.0
1644908400,0.0
1644912000,0.0
1644915600,13.9
1644919200,52.9
1644922800,117.8
1644926400,64.6
1644930000,193.1
1644933600,364.6
1644937200,370.8
1644940800,258.4
1644944400,207.8
1644948000,93.6
1644951600,11.3
1644955200,0.0
1644958800,0.0
1644962400,0.0
1644966000,0.0
1644969600,0.0
1644973200,0.0
1644976800,0.0
1644980400,0.0
1644984000,0.0
1644987600,0.0
1644991200,0.0
1644994800,0.0
1644998400,0.0
1645002000,2.7
1645005600,28.6
1645009200,61.0
1645012800,257.4
1645016400,360.7
1645020000,412.1
1645023600,392.1
1645027200,297.8
1645030800,218.3
1645034400,102.4
1645038000,12.5
1645041600,0.0
1645045200,0.0
1645048800,0.0
1645052400,0.0
1645056000,0.0
1645059600,0.0
1645063200,0.0
1645066800,0.0
1645070400,0.0
1645074000,0.0
1645077600,0.0
1645081200,0.0
1645084800,0.0
1645088400,22.0
1645092000,126.8
1645095600,262.4
1645099200,378.0
1645102800,456.0
1645106400,475.4
1645110000,447.9
1645113600,368.0
1645117200,247.1
1645120800,111.1
1645124400,14.6
1645128000,0.0
1645131600,0.0
1645135200,0.0
1645138800,0.0
1645142400,0.0
1645146000,0.0
1645149600,0.0
1645153200,0.0
1645156800,0.0
1645160400,0.0
1645164000,0.0
1645167600,0.0
1645171200,0.0
1645174800,23.2
1645178400,130.1
1645182000,161.6
1645185600,149.2
1645189200,245.8
1645192800,318.0
1645196400,307.2
1645200000,293.5
1645203600,232.7
1645207200,106.0
1645210800,14.7
1645214400,0.0
1645218000,0.0
1645221600,0.0
1645225200,0.0
1645228800,0.0
1645232400,0.0
1645236000,0.0
1645239600,0.0
1645243200,0.0
1645246800,0.0
1645250400,0.0
1645254000,0.0
1645257600,0.0
1645261200,15.2
1645264800,83.8
1645268400,161.6
1645272000,258.6
1645275600,319.4
1645279200,339.3
1645282800,225.1
1645286400,113.7
1645290000,71.1
1645293600,45.2
1645297200,7.0
1645300800,0.0
1645304400,0.0
1645308000,0.0
1645311600,0.0
1645315200,0.0
1645318800,0.0
1645322400,0.0
1645326000,0.0
1645329600,0.0
1645333200,0.0
1645336800,0.0
1645340400,0.0
1645344000,0.0
1645347600,7.7
1645351200,71.9
1645354800,166.2
1645358400,220.5
1645362000,384.9
1645365600,470.5
1645369200,451.9
1645372800,370.7
1645376400,255.0
1645380000,123.7
1645383600,18.1
1645387200,0.0
1645390800,0.0
1645394400,0.0
1645398000,0.0
1645401600,0.0
1645405200,0.0
1645408800,0.0
1645412400,0.0
1645416000,0.0
1645419600,0.0
1645423200,0.0
1645426800,0.0
1645430400,0.0
1645434000,27.9
1645437600,94.7
1645441200,204.9
1645444800,368.1
1645448400,485.6
1645452000,510.9
1645455600,472.6
1645459200,120.9
1645462800,231.3
1645466400,133.0
1645470000,20.2
1645473600,0.0
1645477200,0.0
1645480800,0.0
1645484400,0.0
1645488000,0.0
1645491600,0.0
1645495200,0.0
1645498800,0.0
1645502400,0.0
1645506000,0.0
1645509600,0.0
1645513200,0.0
1645516800,0.0
1645520400,32.7
1645524000,157.0
1645527600,302.6
1645531200,425.4
1645534800,504.9
1645538400,529.9
1645542000,498.5
1645545600,412.0
1645549200,283.1
1645552800,136.4
1645556400,22.0
1645560000,0.0
1645563600,0.0
1645567200,0.0
1645570800,0.0
1645574400,0.0
1645578000,0.0
1645581600,0.0
1645585200,0.0
1645588800,0.0
1645592400,0.0
1645596000,0.0
1645599600,0.0
1645603200,0.0
1645606800,34.4
1645610400,159.1
1645614000,304.4
1645617600,426.0
1645621200,503.6
1645624800,527.0
1645628400,494.1
1645632000,408.9
1645635600,282.5
1645639200,137.7
1645642800,23.2
1645646400,0.0
1645650000,0.0
1645653600,0.0
1645657200,0.0
1645660800,0.0
1645664400,0.0
1645668000,0.0
1645671600,0.0
1645675200,0.0
1645678800,0.0
1645682400,0.0
1645686000,0.0
1645689600,0.0
1645693200,37.1
1645696800,162.2
1645700400,305.5
1645704000,409.7
1645707600,490.2
1645711200,512.7
1645714800,480.8
1645718400,394.3
1645722000,242.1
1645725600,129.1
1645729200,24.8
1645732800,0.0
1645736400,0.0
1645740000,0.0
1645743600,0.0
1645747200,0.0
1645750800,0.0
1645754400,0.0
1645758000,0.0
1645761600,0.0
1645765200,0.0
1645768800,0.0
1645772400,0.0
1645776000,0.0
1645779600,36.8
1645783200,150.0
1645786800,291.5
1645790400,387.7
1645794000,449.1
1645797600,486.7
1645801200,426.9
1645804800,366.8
1645808400,214.8
1645812000,74.7
1645815600,6.5
1645819200,0.0
1645822800,0.0
1645826400,0.0
1645830000,0.0
1645833600,0.0
1645837200,0.0
1645840800,0.0
1645844400,0.0
1645848000,0.0
1645851600,0.0
1645855200,0.0
1645858800,0.0
1645862400,0.0
1645866000,27.4
1645869600,124.2
1645873200,213.6
1645876800,421.1
1645880400,523.8
1645884000,496.9
1645887600,439.0
1645891200,431.2
1645894800,290.4
1645898400,151.6
1645902000,29.1
1645905600,0.0
1645909200,0.0
1645912800,0.0
1645916400,0.0
1645920000,0.0
1645923600,0.0
1645927200,0.0
1645930800,0.0
1645934400,0.0
1645938000,0.0
1645941600,0.0
1645945200,0.0
1645948800,0.0
1645952400,37.0
1645956000,148.0
1645959600,258.9
1645963200,261.5
1645966800,270.9
1645970400,229.8
1645974000,238.6
1645977600,166.3
1645981200,107.4
1645984800,50.3
1645988400,11.0
1645992000,0.0
1645995600,0.0
1645999200,0.0
1646002800,0.0
1646006400,0.0
1646010000,0.0
1646013600,0.0
1646017200,0.0
1646020800,0.0
1646024400,0.0
1646028000,0.0
1646031600,0.0
1646035200,0.0
1646038800,48.7
1646042400,185.7
1646046000,336.1
1646049600,459.5
1646053200,537.4
1646056800,541.8
1646060400,489.5
1646064000,407.5
1646067600,277.6
1646071200,122.6
1646074800,28.4
1646078400,0.0
1646082000,0.0
1646085600,0.0
1646089200,0.0
1646092800,0.0
1646096400,0.0
1646100000,0.0
1646103600,0.0
1646107200,0.0
1646110800,0.0
1646114400,0.0
1646118000,0.0
1646121600,0.0
1646125200,43.4
1646128800,182.6
1646132400,341.8
1646136000,468.5
1646139600,543.5
1646143200,567.9
1646146800,520.6
1646150400,398.5
1646154000,283.3
1646157600,165.3
1646161200,35.1
1646164800,0.0
1646168400,0.0
1646172000,0.0
1646175600,0.0
1646179200,0.0
1646182800,0.0
1646186400,0.0
1646190000,0.0
1646193600,0.0
1646197200,0.0
1646200800,0.0
1646204400,0.0
1646208000,0.0
1646211600,56.4
1646215200,199.3
1646218800,352.9
1646222400,479.9
1646226000,558.9
1646229600,580.8
1646233200,542.9
1646236800,441.1
1646240400,319.4
1646244000,165.6
1646247600,36.6
1646251200,0.0
1646254800,0.0
1646258400,0.0
1646262000,0.0
1646265600,0.0
1646269200,0.0
1646272800,0.0
1646276400,0.0
1646280000,0.0
1646283600,0.0
1646287200,0.0
1646290800,0.0
1646294400,0.0
1646298000,29.4
1646301600,92.7
1646305200,228.0
1646308800,388.4
1646312400,510.7
1646316000,547.7
1646319600,532.4
1646323200,450.5
1646326800,320.4
1646330400,168.6
1646334000,38.1
1646337600,0.0
1646341200,0.0
1646344800,0.0
1646348400,0.0
1646352000,0.0
1646355600,0.0
1646359200,0.0
1646362800,0.0
1646366400,0.0
1646370000,0.0
1646373600,0.0
1646377200,0.0
1646380800,0.0
1646384400,14.8
1646388000,104.7
1646391600,164.2
1646395200,189.2
1646398800,479.0
1646402400,414.2
1646406000,506.6
1646409600,427.9
1646413200,296.3
1646416800,171.1
1646420400,36.7
1646424000,0.0
1646427600,0.0
1646431200,0.0
1646434800,0.0
1646438400,0.0
1646442000,0.0
1646445600,0.0
1646449200,0.0
1646452800,0.0
1646456400,0.0
1646460000,0.0
1646463600,0.0
1646467200,0.0
1646470800,65.1
1646474400,211.5
1646478000,363.1
1646481600,475.0
1646485200,559.9
1646488800,579.1
1646492400,541.0
1646496000,463.5
1646499600,328.1
1646503200,180.1
1646506800,44.0
1646510400,0.0
1646514000,0.0
1646517600,0.0
1646521200,0.0
1646524800,0.0
1646528400,0.0
1646532000,0.0
1646535600,0.0
1646539200,0.0
1646542800,0.0
1646546400,0.0
1646550000,0.0
1646553600,0.0
1646557200,67.8
1646560800,212.1
1646564400,360.4
1646568000,451.9
1646571600,432.0
1646575200,469.7
1646578800,414.9
1646582400,346.9
1646586000,200.4
